inscricao,latitude,longitude,setor,elevacao
"6712940",-3.75341996936426,-38.5622932122969,"13",15.8602457046509
"4625315",-3.74891725901628,-38.5966177488415,"13",7.65306806564331
"10272984",-3.75174374531027,-38.600153601078,"4",5.3043327331543
"10264736",-3.78005853454746,-38.5856771328015,"11",20.5582885742188
"2123924",-3.74984950939549,-38.6015295262161,"4",6.55053472518921
"984744",-3.75923207490977,-38.5891300637217,"13",24.5660419464111
"3737900",-3.78783116482113,-38.5956441670922,"4",14
"5020875",-3.78819243049139,-38.5878693769807,"11",17
"7364059",-3.75332152522608,-38.6053873880288,"4",4.63670110702515
"10337725",-3.79340004074074,-38.6115329245961,"4",17.9170417785645
"2710331",-3.75590215056084,-38.609549138134,"4",6.96770620346069
"3067408",-3.77183967168984,-38.6173782150503,"4",13.5266809463501
"1889044",-3.7686797088996,-38.60975844762,"4",10.1084785461426
"2141205",-3.78565325677104,-38.5710281964053,"11",26.009334564209
"6792162",-3.75549589398957,-38.605363821956,"4",6.13133811950684
"3611051",-3.78303301275326,-38.5855649849529,"11",29.1820125579834
"6632823",-3.74861509653143,-38.5837439704334,"13",21
"6566871",-3.75185174578012,-38.5937879048172,"13",24
"1012649",-3.75500789032383,-38.5602350146497,"13",18.9150943756104
"1893122",-3.77081047101197,-38.6118526005797,"4",10
"5849926",-3.78272688653236,-38.6081443355939,"4",13.2488422393799
"957470",-3.76382151309066,-38.5831374599456,"13",17.7918910980225
"7157290",-3.75694834642995,-38.6039787006199,"4",10.3586740493774
"10061495",-3.78945343092652,-38.5821855591891,"11",27.8065929412842
"2103877",-3.7616280883456,-38.6128450864545,"4",13.6236038208008
"3632474",-3.78103297171966,-38.59269942451,"11",17.191312789917
"2690187",-3.77915750589521,-38.5914482470492,"11",26.2916393280029
"7031211",-3.80193275003684,-38.5946801602368,"4",17.3976879119873
"3445704",-3.76465309844379,-38.5921146691926,"13",16.4737091064453
"2786672",-3.78486988132407,-38.5864799717552,"11",32.1389122009277
"10362517",-3.77174412783698,-38.581698137684,"13",24.1510887145996
"8928975",-3.80215699400759,-38.6080967068761,"4",18.3161144256592
"4108655",-3.78233295481057,-38.5684605254874,"11",23.1987342834473
"7242611",-3.7498755551677,-38.5826864291198,"13",20.6293468475342
"7578954",-3.76012197050392,-38.598386350136,"4",7
"5063221",-3.80454964737414,-38.589401311372,"11",18.1385288238525
"3708063",-3.79875318175952,-38.5842889390996,"11",28.8470706939697
"7312202",-3.75593101356079,-38.6008096654886,"4",6.25232362747192
"10345906",-3.79630978465652,-38.5879662849715,"11",20
"4606060",-3.75202789618097,-38.5862202086054,"13",16.1839923858643
"2052466",-3.76479610281247,-38.5819788853277,"13",22.0723056793213
"3339602",-3.79477775884249,-38.5759506301065,"11",28.4169406890869
"10226630",-3.78062448901899,-38.57281432473,"11",28
"10238042",-3.75441775729642,-38.584941087998,"13",21.0376472473145
"8109540",-3.81447153238206,-38.6098398620482,"4",25
"1123440",-3.75411823102896,-38.5638988941504,"13",22.4108467102051
"6682600",-3.75865374345709,-38.605064236845,"4",7.46419429779053
"5591902",-3.77992389554708,-38.5869036899936,"11",20.1164169311523
"7012470",-3.77522089420746,-38.5752937982911,"13",27.3726406097412
"4610830",-3.75745353035357,-38.5915858181317,"13",21.0544700622559
"805386",-3.7760069811194,-38.5834459006993,"11",32.6887283325195
"5541956",-3.75969696037955,-38.5637863998238,"13",16.0002822875977
"10052283",-3.74993169417024,-38.5714245833122,"13",16
"6620019",-3.74899478632414,-38.5950953033364,"13",10.3954133987427
"3528871",-3.77668595906968,-38.554136419152,"11",20
"3902536",-3.79510644252884,-38.6041466558757,"4",17.5273914337158
"10264744",-3.78005853454746,-38.5856771328015,"11",20.5582885742188
"7000065",-3.76731135987784,-38.5755049532441,"13",30.7975215911865
"3643700",-3.78328467194679,-38.5816649189387,"11",32.5807495117188
"968730",-3.76165624714696,-38.5785075978353,"13",20.4915237426758
"1067869",-3.7476485807963,-38.5840329448429,"13",18.6189403533936
"7280076",-3.7812018910271,-38.6216386422674,"4",24.8610095977783
"8330204",-3.78217112137344,-38.5542141534705,"11",26
"994316",-3.75558747526173,-38.5904806912839,"13",19.5838813781738
"3528162",-3.77614395482698,-38.554561678232,"11",19.8178195953369
"10144587",-3.76224690234503,-38.5967713683043,"4",7
"1952773",-3.77304380051084,-38.6043946560742,"4",17.6801433563232
"5000653",-3.75911754060671,-38.6113468174128,"4",10.8895597457886
"8024049",-3.76657336515345,-38.5954856911506,"4",8.85549068450928
"3253511",-3.79411724064936,-38.5672576775109,"11",29
"6049389",-3.78781689542255,-38.6097246725225,"4",15
"10320440",-3.76191418990374,-38.6000791113778,"4",8.6323766708374
"8075913",-3.81330771000407,-38.617068081723,"4",25.7738876342773
"1883470",-3.76874564958745,-38.6084427474529,"4",10.1001605987549
"2870800",-3.7649455951299,-38.5978023924901,"4",8.6780891418457
"10615571",-3.80338363103395,-38.5713347845199,"11",33
"3091120",-3.7677436347298,-38.614156688236,"4",11
"2228360",-3.75921412857438,-38.5624237283229,"13",16.3825817108154
"1048260",-3.75447753538709,-38.5706336243097,"13",22.0102214813232
"10239995",-3.80377574391288,-38.5678169067115,"11",31
"2758490",-3.75315019235498,-38.5582357740029,"13",21
"3679713",-3.77806703583925,-38.5844337226894,"11",24
"9002995",-3.77328121648807,-38.5811110125178,"13",26.6956634521484
"3353427",-3.7917465942824,-38.5797340335268,"11",30.0307693481445
"7249446",-3.74841018761855,-38.5812445463776,"13",24.6265716552734
"4583949",-3.76590595477681,-38.5873097360052,"13",27.7750492095947
"6124674",-3.77242106665521,-38.5965255891231,"4",8.66564559936523
"3336891",-3.79905415365063,-38.5781296945138,"11",34.9956932067871
"3783081",-3.78214084808452,-38.5996436970253,"4",13.9047765731812
"3066550",-3.77521499903809,-38.6185431632605,"4",15
"6545440",-3.77157722966038,-38.5977144258473,"4",11.5614128112793
"5454247",-3.78865599371417,-38.5804712255957,"11",31
"6814271",-3.75818279871191,-38.6044417545286,"4",9.74225234985352
"4620445",-3.750902918714,-38.5926532849734,"13",21.6953620910645
"3938654",-3.78474051823794,-38.6200713791619,"4",26.2520217895508
"10143793",-3.7625209858071,-38.59815105261,"4",6.94894361495972
"10308920",-3.80065858264614,-38.5680073090089,"11",25.9352073669434
"1868713",-3.77052809681722,-38.608326687245,"4",10.8317937850952
"1963112",-3.7697722994332,-38.6003647870361,"4",20.460018157959
"1764268",-3.81322193432709,-38.6176214819649,"4",27.5375423431396
"7942982",-3.74787444029961,-38.5840212055247,"13",19
"3893537",-3.78504341323137,-38.6123135825746,"4",13.6410551071167
"1951971",-3.77380199612531,-38.6047773169301,"4",13.8276176452637
"994588",-3.75583112408975,-38.589796156941,"13",20.7838706970215
"536415",-3.76646063957134,-38.5524773128279,"13",22
"5246032",-3.7526460622621,-38.6013622666897,"4",6
"6913725",-3.7562191346585,-38.5592003361054,"13",24
"4584309",-3.7610639874875,-38.5792885597316,"13",19
"1889451",-3.76821711484539,-38.6104214166354,"4",10
"3908305",-3.77910479901951,-38.6099231267153,"4",11.4552717208862
"6626904",-3.75799442740295,-38.5958162277755,"13",18.5714416503906
"3493032",-3.77835689930779,-38.5494342186745,"11",23.686279296875
"12286290",-3.76701220562698,-38.6110713749996,"4",9.31136608123779
"7552726",-3.75213773888309,-38.5692922433954,"13",14
"10551840",-3.76263519474618,-38.5970690059282,"4",7.05141544342041
"995738",-3.75580263176652,-38.5871087761784,"13",24.1027698516846
"4685067",-3.76105621797012,-38.6032183961595,"4",15.2082071304321
"4722086",-3.75070724502107,-38.6000865449223,"4",5.06772470474243
"962619",-3.75766114932887,-38.5854584771632,"13",25
"3088197",-3.76021279526925,-38.6092052000897,"4",7.90171766281128
"8901384",-3.7586664299594,-38.579183063503,"13",22.0002994537354
"7262531",-3.7515245540928,-38.579701394201,"13",25.993335723877
"1867873",-3.77144562725405,-38.6094643787291,"4",10.7205028533936
"4676386",-3.76410663828741,-38.6009887221199,"4",12
"6913750",-3.75584010929827,-38.5592773781676,"13",23.8695220947266
"5437229",-3.77851517085519,-38.5858610586367,"11",20.994327545166
"3738540",-3.78706217819567,-38.5954874851829,"4",14
"2036371",-3.76695929302239,-38.5853281587994,"13",23.3105792999268
"4605691",-3.75224606556015,-38.5852643168194,"13",14.7485847473145
"6016162",-3.75224233988474,-38.5690175674331,"13",14.5429058074951
"1103652",-3.75808959150561,-38.5688200444134,"13",24.6657028198242
"3536114",-3.77854785939755,-38.5658302884928,"11",29
"8169322",-3.78319479791926,-38.5318945198706,"11",23.0560874938965
"3628191",-3.78225205449631,-38.5909769623302,"11",21
"10244948",-3.77262425199241,-38.5747842669746,"13",25.2958946228027
"6601502",-3.80492278975566,-38.5598685019641,"11",22.2557430267334
"4704312",-3.74952051944478,-38.6006476272095,"4",5.94873046875
"8365393",-3.74847335376231,-38.5698915026489,"13",10.9937191009521
"982075",-3.75782850167494,-38.5928903023238,"13",24.863862991333
"1964186",-3.77015129916875,-38.601546938477,"4",23.7894878387451
"4711882",-3.75427286352341,-38.602653011292,"4",11
"7707126",-3.77819241866441,-38.5842755329453,"11",23.3788986206055
"10299890",-3.75878696633984,-38.5995365807786,"4",6.61617517471313
"976814",-3.76166471681229,-38.5929979454943,"13",16.0930271148682
"1964216",-3.7703584201644,-38.6014565041962,"4",24.5133380889893
"13138251",-3.8069387161321,-38.6004776420896,"4",20.7242679595947
"7345968",-3.80655994927251,-38.6072849678055,"4",20
"6667139",-3.75472774193461,-38.5776409246118,"13",28.9738006591797
"7023650",-3.76394212001982,-38.5924856387616,"13",16.7252063751221
"8652210",-3.78537424694765,-38.5484801059124,"11",26.5818309783936
"4072065",-3.79186491927767,-38.5767102130447,"11",24.0735912322998
"3297519",-3.78424969828029,-38.5747314388548,"11",32
"6802311",-3.75313397299507,-38.6042853963306,"4",6.64238595962524
"4662008",-3.75576007038934,-38.570692540337,"13",26.2512073516846
"3291898",-3.80419977219086,-38.5870886747857,"11",20.6670513153076
"7253613",-3.74888722786899,-38.571443913357,"13",16.2583923339844
"4214250",-3.81274576313954,-38.5602377303425,"11",30.9449329376221
"1054040",-3.75931511527499,-38.5713689493191,"13",27
"3890600",-3.7939191602727,-38.6199417554404,"4",19.4187297821045
"1891030",-3.76173133777132,-38.6062236885192,"4",8.80629253387451
"4577663",-3.77361745264612,-38.5819440511212,"13",29.0917892456055
"1957813",-3.77109033198655,-38.6005886855652,"4",22.1573600769043
"6822975",-3.75919589704839,-38.605179753954,"4",7.57925939559937
"10142444",,,,
"10133232",-3.75065293956319,-38.5717179894816,"13",16.7732563018799
"6898530",-3.75711067561914,-38.6100731990135,"4",8.01391410827637
"3397777",-3.77125589616769,-38.6175607829839,"4",15.4813709259033
"10493379",-3.7503395742516,-38.6016325464131,"4",6.41349411010742
"10168370",-3.77333669887435,-38.5831661326152,"13",30.932279586792
"8812616",-3.75303097274186,-38.5985040070815,"13",5.40830755233765
"1977423",-3.76282855601364,-38.5862735594566,"13",26.6402416229248
"10172874",-3.77966106179357,-38.5791910570967,"11",33.0182456970215
"1889664",-3.76091092991202,-38.6039839064564,"4",15.5199527740479
"2247771",-3.74859202058811,-38.5979667458153,"13",5.2101993560791
"10721711",-3.77198415013124,-38.5533586058041,"13",23.5090141296387
"1903802",-3.76717215646424,-38.6108876027099,"4",9.42066955566406
"2988054",-3.76500553864924,-38.5979903505184,"4",9
"7188374",-3.75232959603648,-38.5775240964697,"13",30.8292484283447
"940429",-3.77004985209178,-38.5822656361255,"13",21.7771320343018
"3266672",-3.78061405771665,-38.5791316317597,"11",33.2546997070313
"6024793",-3.78121164519816,-38.5745717691822,"11",30
"4634837",-3.75245541456747,-38.5934225486754,"13",22.7644596099854
"2887193",-3.80019863646237,-38.5762246212211,"11",31
"4715403",-3.7501309199955,-38.6024247124492,"4",8
"3620158",-3.78783041271915,-38.5864582520895,"11",20.5426387786865
"8574715",-3.77780246193108,-38.5851999253923,"11",24.0434379577637
"4675584",-3.7679962983597,-38.5943202814411,"4",9
"3064441",-3.77238268861592,-38.6181166826983,"4",13.0291223526001
"1957872",-3.77151199273471,-38.6004022461991,"4",21.8628787994385
"10251529",-3.75640961778877,-38.5736686085492,"13",32
"9381759",-3.75330766920211,-38.6036067124069,"4",9.25909233093262
"5441170",-3.75772500779222,-38.5900110342873,"13",22.7931327819824
"732796",-3.77308238715702,-38.593805496949,"11",11.2640657424927
"5443040",-3.74866017289308,-38.5873048933353,"13",7.35210466384888
"1864521",-3.77497265321607,-38.6075927939273,"4",11.2080192565918
"5488591",-3.75247910404208,-38.5626211531138,"13",15.6417245864868
"3188442",-3.79528110043438,-38.5805675318955,"11",31.7975330352783
"5591724",,,,
"1073222",,,,
"14126400",-3.77363106985643,-38.580267860866,"13",27.2404098510742
"3881008",-3.78976810858266,-38.6134151379316,"4",16.0772342681885
"2911841",-3.75193200965994,-38.5808928877059,"13",21.665885925293
"8347379",-3.79319191679644,-38.6206771260275,"4",18.7707595825195
"8902046",-3.8001416249982,-38.5659414199039,"11",24
"3555585",-3.77308088673273,-38.5511616865922,"11",19.5239486694336
"7804687",-3.79751123159767,-38.6080492808612,"4",17.6188812255859
"986003",-3.75779212871934,-38.5881266204166,"13",24.1235160827637
"10315217",-3.75529861973957,-38.5750140145239,"13",32
"10274669",-3.75660618006712,-38.603333303504,"4",12.7822780609131
"4620500",-3.75035152252095,-38.5925767882454,"13",19.9097309112549
"3419886",-3.76770092452421,-38.614102948436,"4",11
"4780493",-3.80770241396445,-38.6094336749654,"4",20.9576072692871
"10110240",-3.80493064618426,-38.6089406293808,"4",19.3272876739502
"932574",-3.77012377133203,-38.5864427567354,"13",26.4967727661133
"4972678",-3.75058294684402,-38.6030741872266,"4",6.10408020019531
"5008930",-3.77218588106001,-38.590777969333,"13",16.4984550476074
"6016871",-3.75143287471743,-38.5673477219725,"13",13
"5592127",-3.78977015137795,-38.5765191722406,"11",25
"4690230",-3.74748163208495,-38.5998954829857,"4",4.62961578369141
"3263070",-3.79958476558409,-38.575198110252,"11",28.3288555145264
"3186687",-3.79564967406381,-38.5769668255316,"11",30.3848037719727
"9046046",-3.79054936516153,-38.5843347580999,"11",18.1311893463135
"10538828",-3.77561269257944,-38.5908777081419,"11",16
"10215670",-3.78155199381096,-38.5740833971875,"11",29.8052654266357
"7887710",-3.80064979948451,-38.5692210029288,"11",30.0673561096191
"3831523",-3.77719064302372,-38.5785645584568,"11",33
"2464578",-3.7591011238387,-38.611378920215,"4",11.1252889633179
"5591210",-3.77854808315615,-38.6092754901452,"4",11.5642967224121
"4719018",-3.74992797091987,-38.6011870994439,"4",6
"4770218",-3.78871263178321,-38.5362188852726,"11",12.808198928833
"4696239",-3.74647840430091,-38.5997918572487,"4",5
"1086359",-3.76214195382946,-38.5621870047189,"13",23.6979274749756
"3685950",-3.80405565572554,-38.5902958546625,"11",18
"3206491",-3.78992117465474,-38.6262838139229,"4",36.4295806884766
"1869604",-3.77203726731112,-38.6116191813975,"4",10
"3060357",-3.76147494574314,-38.6115268263647,"4",10.1062002182007
"875007",-3.77412037895121,-38.5716923992867,"13",25.0140533447266
"3349063",-3.79248631075173,-38.5826774765274,"11",28.9003410339355
"971936",-3.76755223864524,-38.5915853450502,"13",20.3474407196045
"3094162",-3.76292928487966,-38.6113825098218,"4",9.56884098052979
"10175784",-3.75106243064529,-38.6031673004367,"4",6
"3060497",-3.77014195456091,-38.6169527407049,"4",15
"3289893",-3.78188392000789,-38.5752174361322,"11",31.7042903900146
"2023768",-3.76566095560732,-38.5874506302496,"13",27.7701053619385
"2049945",-3.7730940117154,-38.5878324506646,"13",28.9279041290283
"4611268",-3.75923492399895,-38.5907880520129,"13",22
"3560040",-3.80536352965331,-38.5865959974752,"11",20.3144111633301
"4716930",-3.75006331691003,-38.6016595828856,"4",6.754225730896
"9069143",-3.7779097136029,-38.6067775130537,"4",12.1579914093018
"2035286",-3.76636807966897,-38.5892222337691,"13",25
"6957943",-3.77954727106758,-38.5874862996707,"11",20.5929794311523
"8169713",-3.80459039976569,-38.6052084962584,"4",21
"6670440",-3.75023215302168,-38.5825479780993,"13",19.4026756286621
"3675076",-3.77739135634365,-38.5807984454748,"11",31.4993934631348
"960780",-3.76020477826204,-38.586073651283,"13",25
"10067817",-3.76713561107084,-38.5836773998712,"13",17
"1957236",-3.77164975840044,-38.600791362331,"4",23.2648239135742
"1952897",-3.77290615145278,-38.6045979511725,"4",16.313455581665
"940453",-3.77018533112708,-38.5823380943683,"13",21.9394702911377
"1100114",-3.76068436809204,-38.5697037410172,"13",24.9069366455078
"1942700",-3.78505199732548,-38.5561347365683,"11",26.9192676544189
"9015795",-3.76918808621875,-38.6027908048096,"4",24.0035076141357
"4679369",-3.76610101214041,-38.6002317874729,"4",12.9282865524292
"9060634",-3.75826497640736,-38.6072756934695,"4",7
"3714551",-3.79051203919226,-38.5944380364949,"4",15.1461400985718
"5593689",-3.75912850933149,-38.6062581750272,"4",7.30192565917969
"1948687",-3.78579011933777,-38.5883370589501,"11",25.6349506378174
"3342018",-3.79443879248471,-38.5855601060105,"11",29.0062580108643
"3192156",-3.79763565342322,-38.5838607983914,"11",31.5134868621826
"5464080",-3.78545978382631,-38.5774582810649,"11",33
"10725776",-3.75844553798136,-38.5998430564998,"4",6.02988338470459
"2132141",-3.80562069306899,-38.5671272131282,"11",33.2644271850586
"1020064",-3.75159751576433,-38.5611830011973,"13",16.7316417694092
"3899314",-3.79105724526428,-38.6046610922775,"4",16.4502906799316
"10566864",-3.76418905293594,-38.6139217091784,"4",11.0887088775635
"8927065",-3.78607267453933,-38.5870041930868,"11",26.2633590698242
"2407272",-3.7609871128395,-38.5570144976007,"13",23.1931591033936
"12296287",-3.78306621199307,-38.5826044126763,"11",31.3866004943848
"1896636",-3.76674976038058,-38.6092265150442,"4",9.18958568572998
"5458145",-3.75925731009789,-38.6040965611672,"4",10.606427192688
"7155034",-3.80187915065884,-38.5645349425059,"11",27.8652477264404
"2472139",-3.80155503361071,-38.6141983170173,"4",20.7725944519043
"10295992",-3.76222096259134,-38.5984806180826,"4",6.21728658676147
"4721764",-3.75063484248863,-38.6007335206519,"4",5.4705867767334
"5579953",-3.79188046766737,-38.5897444534724,"11",17.2510795593262
"959308",-3.76298933759039,-38.5851166453734,"13",23.504280090332
"4679342",-3.76601228739128,-38.6002142082796,"4",12.0475072860718
"1958224",-3.77168317081769,-38.5998723642716,"4",19.7376003265381
"9001638",-3.75499846663473,-38.5836549762177,"13",14.9461431503296
"1066714",-3.75096381358276,-38.5834365256631,"13",13
"10007032",-3.7856434653288,-38.6026076547831,"4",15.0646362304688
"905852",-3.77329847344569,-38.5544502319868,"13",20.9250202178955
"10044620",-3.75150688842041,-38.5781561678991,"13",29.4623870849609
"10515895",-3.79927993222312,-38.5656055098274,"11",24
"1952730",-3.77295916895683,-38.6046890388222,"4",15.7245960235596
"10369201",-3.79831197627495,-38.6155103992384,"4",23.9638423919678
"3298280",-3.79566782191375,-38.5858583759734,"11",29.113712310791
"966266",-3.76384409072015,-38.5789190980322,"13",28
"2711753",-3.74594920387348,-38.5997608975143,"4",4.31041812896729
"1957490",-3.77266823612124,-38.6002418764079,"4",21.7136840820313
"10100296",-3.75152193285916,-38.5792444557979,"13",27.4559993743896
"7935749",-3.80047592049255,-38.5774376624098,"11",32.1127128601074
"5474663",-3.77853011158358,-38.6175846005081,"4",14.5346803665161
"7312652",-3.75910956345014,-38.6020335932105,"4",12
"8471479",-3.78381684513272,-38.5540725626868,"11",24.0859661102295
"7239831",-3.74941135306496,-38.5816510680758,"13",23.667724609375
"10645390",-3.79388073284433,-38.5533910886619,"11",16.1066017150879
"10037179",-3.79081919691372,-38.6124914887048,"4",17.1681251525879
"10062521",-3.75198462179253,-38.6048908115613,"4",4.28625011444092
"8580030",-3.76615544516807,-38.5843271025504,"13",17
"8815887",-3.80012458352972,-38.6032255629298,"4",20.8406448364258
"4580486",-3.76713672887513,-38.5806873848131,"13",24.5341415405273
"5048729",-3.75649668537887,-38.5654162640026,"13",26
"3742385",-3.79410815755335,-38.5418714495083,"11",12.9657535552979
"10245073",-3.75228304883339,-38.594328866156,"13",23.0785636901855
"10388192",-3.81084801960032,-38.5710112158054,"11",36
"4630173",-3.76232890633541,-38.5939994387433,"13",11.6104526519775
"3348881",-3.79087051108927,-38.5822057800753,"11",24
"7260601",-3.75023514590142,-38.5796807813418,"13",26
"2031019",-3.76682399679985,-38.5925163643064,"13",16.4770679473877
"4618777",-3.75968263814715,-38.5955420599106,"13",11.5588026046753
"5063817",-3.76450428372855,-38.6041345597994,"4",19.0081653594971
"3359140",-3.78349810486253,-38.5787251048464,"11",33.1758728027344
"6796940",-3.7566063104676,-38.6031655834067,"4",12.9088830947876
"10378421",-3.77035602421636,-38.6065431235767,"4",18
"7175019",-3.80286997153234,-38.5901248090654,"11",21.9023532867432
"10153810",-3.75797699474308,-38.6066525306279,"4",6.85982036590576
"2219093",-3.79274100257683,-38.5528417277918,"11",12.2608957290649
"3187829",-3.79374727864824,-38.5806347908523,"11",33
"10119388",-3.75181997987213,-38.570000241203,"13",13
"3657400",-3.77561965823816,-38.5806316780437,"13",32.2367782592773
"10319018",-3.7572811645978,-38.577234079281,"13",30.5733242034912
"3639622",-3.7840847800782,-38.5867461524413,"11",33.5754470825195
"316628",-3.79348198732732,-38.6180096515182,"4",17.2447185516357
"4627350",-3.75388723221073,-38.5983418307608,"13",5.48781776428223
"10783636",-3.80034787413961,-38.5958392767404,"4",18
"7860382",-3.80523010006096,-38.6085207930783,"4",19.233491897583
"2993040",-3.80561804463829,-38.6004067940512,"4",21.6954650878906
"4654935",-3.76080834793004,-38.5775266702877,"13",24.3090724945068
"3060640",-3.76184279241264,-38.6133489464328,"4",14.7739248275757
"3788563",-3.77747261883954,-38.6047353643414,"4",16.4883079528809
"4948904",-3.76945538270178,-38.607237013502,"4",14.5426349639893
"7938357",-3.81777506530091,-38.6190448026456,"4",32.3066024780273
"6016340",-3.75147555308808,-38.5678766910371,"13",13.4909133911133
"10697730",-3.76916548279793,-38.55880985265,"13",27.5421752929688
"416096",-3.75650975446633,-38.5720188083528,"13",29.7361316680908
"5596807",-3.79959016391012,-38.5951164767051,"4",17.133487701416
"6682553",-3.75822767778515,-38.6049848841429,"4",7.4705171585083
"8529035",-3.75857377299047,-38.608431590579,"4",7
"7374887",-3.77113494066973,-38.5964496840399,"4",10
"423785",-3.79843318894826,-38.6290486778552,"4",37
"2991357",-3.75832385109623,-38.594389399499,"13",20.2822284698486
"2693895",-3.77869805456051,-38.5904245408443,"11",24.2892055511475
"5585686",-3.80578490036434,-38.5602282553792,"11",20.3569202423096
"2238500",-3.79210650949883,-38.5381016471399,"11",19.8387184143066
"2234637",,,,
"4650620",-3.75114141794322,-38.5716323855699,"13",16.370885848999
"6342221",-3.80462768040919,-38.587735722314,"11",19.7747039794922
"10577513",-3.77815013593971,-38.5564483725415,"11",20.0626773834229
"10550313",-3.76447725027002,-38.5987465528114,"4",8.81588649749756
"1116827",-3.76004584451277,-38.5608470504381,"13",21.7478084564209
"5498953",-3.79639661877724,-38.5878873232414,"11",19.7730865478516
"3346277",-3.79272414999634,-38.5838813031861,"11",22.7542209625244
"7406924",-3.75780883065342,-38.6066917739358,"4",6.03815746307373
"2994313",-3.7683888947215,-38.5906401171629,"13",21.6272754669189
"10437436",-3.76608235829129,-38.5627420772537,"13",23.72727394104
"2786478",-3.78478704920402,-38.5960296222534,"4",13.4986486434937
"3062686",-3.77018305231796,-38.6151518693277,"4",11.2567148208618
"3453170",-3.81632059571636,-38.6198378119123,"4",31.7478199005127
"3612465",-3.78363032914268,-38.5894251634842,"11",28.6766242980957
"1116770",-3.76094497233541,-38.5570963561221,"13",23.3706684112549
"3699480",-3.79077635555386,-38.5960539618443,"4",17.0336761474609
"546941",-3.75718848182593,-38.5571775978133,"13",21.7096614837646
"14107287",-3.77418278611537,-38.6046491052671,"4",13.5177135467529
"10039384",-3.75049408079051,-38.5738686971227,"13",25.5056686401367
"1899589",-3.77564032859416,-38.6127136343326,"4",11
"3815129",-3.77853871467012,-38.5854288632185,"11",21.8298263549805
"10071288",-3.75900923687334,-38.6039281763254,"4",11.8680019378662
"6908667",-3.79207413155385,-38.6078561848906,"4",16.2748908996582
"4677897",-3.76145602910626,-38.6028472240162,"4",15.7601337432861
"971812",-3.76280456109109,-38.5753747974757,"13",30
"2690799",-3.77884841399883,-38.5908629051945,"11",24.9493064880371
"5063876",,,,
"4784081",-3.7990091681285,-38.604255459603,"4",19
"987077",-3.75569048701654,-38.5931480254178,"13",22
"7340826",-3.80904570378739,-38.6035038931589,"4",22.8429908752441
"6792103",-3.75542031067216,-38.6047972138864,"4",6.92278385162354
"7241119",-3.74892689710743,-38.5824277489071,"13",23.44970703125
"7407440",-3.75853556593153,-38.5989462261628,"4",7
"1970852",-3.76636709432574,-38.5986149194417,"4",10.0104970932007
"10128280",-3.75095624860056,-38.5985943989894,"13",5.18845748901367
"2761327",-3.75207577607292,-38.6033725484063,"4",7.48324012756348
"4612469",-3.74992263595049,-38.5950235073609,"13",15.5438632965088
"1888528",-3.76394887253588,-38.6062822385596,"4",11.5810480117798
"3644960",-3.78117745264321,-38.5896249151252,"11",25.0842819213867
"1889435",-3.76816991109752,-38.610703716174,"4",10
"4531680",-3.7728804733025,-38.5854848825857,"13",31.7784843444824
"6714048",-3.776584059294,-38.5690039272758,"13",24.7106227874756
"7262620",-3.75176455551772,-38.5794822396192,"13",26.7471675872803
"3692337",-3.77444888454398,-38.5869240990308,"11",28.2731494903564
"7239181",-3.75876568672499,-38.5725482147336,"13",30.291862487793
"3066657",-3.77498732130432,-38.618823060746,"4",15
"3746461",-3.7788730057248,-38.6002129854115,"4",17.7518787384033
"9062351",-3.7675438212365,-38.5839077031722,"13",17.5438098907471
"10241779",-3.75933234658939,-38.56166360592,"13",18.5551052093506
"10577262",-3.81290965037651,-38.5599786031671,"11",31.9812965393066
"8259372",-3.79235981391054,-38.5902163399684,"11",17.1030006408691
"2484200",-3.77856901340427,-38.5905481908639,"11",23.7263107299805
"4654285",-3.7489258879914,-38.5705105727932,"13",14.1344680786133
"3357252",-3.79085858857166,-38.5762214434613,"11",23.5748596191406
"6670326",-3.75975264768598,-38.5631508888314,"13",16.8206272125244
"7250355",-3.75114831480419,-38.5801144799917,"13",24.884937286377
"5591406",-3.78797691961551,-38.611891442766,"4",14.1568470001221
"4740769",-3.76268139824507,-38.5643608012538,"13",17.4723587036133
"3280942",-3.77899005309758,-38.5553869777803,"11",23.1798095703125
"4762533",-3.81091897997938,-38.602939557082,"4",20.6174373626709
"10129022",-3.75015305729523,-38.5901943166264,"13",12.5373468399048
"9069313",-3.78639848739975,-38.5816388101206,"11",33.6497459411621
"8102228",-3.76757463392995,-38.5958281800813,"4",8
"10205748",-3.75671526072373,-38.6035209839214,"4",12.336483001709
"2808200",-3.79888842977802,-38.6113607369201,"4",18
"2486547",-3.7693676197263,-38.5956373403629,"4",9.48940467834473
"4617592",-3.75474712560087,-38.5958631025518,"13",13
"5030757",-3.77718589405206,-38.6107069177378,"4",10.1829271316528
"3259161",-3.79924372765796,-38.5850503032348,"11",26.9475173950195
"3656063",-3.77514638535542,-38.5846411288372,"11",31.0314636230469
"6716466",-3.78909875418588,-38.5778769104113,"11",28.6874618530273
"2674629",-3.79522012490098,-38.5750250426001,"11",27.331226348877
"3882004",-3.79511021198788,-38.6130471562897,"4",18.6172523498535
"3083853",-3.76302140711003,-38.6136012813988,"4",12.6353120803833
"4387023",-3.7639378420129,-38.5708772208023,"13",28.9669227600098
"10183647",-3.79665972556547,-38.593311375871,"4",16
"6016324",-3.75138459393001,-38.5678177000105,"13",13.2643194198608
"3539709",-3.79771593967558,-38.5721278353513,"11",27
